,日期,收盘价(元)
0,20080102,1.000288
1,20080103,1.000675111456
2,20080104,1.001427619139815
3,20080107,1.0014806948036294
4,20080108,0.9997180887807751
5,20080109,0.9997770721480131
6,20080110,0.9995041330073168
7,20080111,0.9996420645776718
8,20080114,1.0011475255269258
9,20080115,0.9999781852171103
10,20080116,1.0001761808977832
11,20080117,0.9998711271626093
12,20080118,1.0019968531789571
13,20080121,1.0036120721062816
14,20080122,1.003426403872942
15,20080123,1.0036953221491798
16,20080124,1.003602982179542
17,20080125,1.0057225916779051
18,20080128,1.0059609479321328
19,20080129,1.006877378355699
20,20080130,1.007865125063866
21,20080131,1.0081775632526357
22,20080201,1.007616008349904
23,20080204,1.0072190076426142
24,20080205,1.0080419055718584
25,20080213,1.009280789073806
26,20080214,1.0089335964823647
27,20080215,1.009155561873591
28,20080218,1.0095259219647987
29,20080219,1.0097338843047234
30,20080220,1.0097429719096822
31,20080221,1.0112363817651366
32,20080222,1.0125742474982118
33,20080225,1.0134744260042376
34,20080226,1.0138433306953032
35,20080227,1.0139061889818064
36,20080228,1.0138402850795225
37,20080229,1.0129247873020957
38,20080303,1.0126989050745274
39,20080304,1.013493873715011
40,20080305,1.0129121282314986
41,20080306,1.011780705384264
42,20080307,1.0131122087925497
43,20080310,1.012515485701571
44,20080311,1.0141385480251506
45,20080312,1.0147429745997736
46,20080313,1.0162945166079365
47,20080314,1.0167061158871626
48,20080317,1.0164519393581908
49,20080318,1.0162395009028649
50,20080319,1.015976294872131
51,20080320,1.0144614742164766
52,20080321,1.015284202472066
53,20080324,1.0150181980110184
54,20080325,1.0155734129653307
55,20080326,1.0141241897050293
56,20080327,1.014427412837751
57,20080328,1.0139303434054605
58,20080331,1.0136910558444168
59,20080401,1.015436631842581
60,20080402,1.0177954911383513
61,20080403,1.017086087681028
62,20080407,1.0168053719208279
63,20080408,1.0170250018811628
64,20080409,1.0178498091576884
65,20080410,1.017730720730017
66,20080411,1.017403011437942
67,20080414,1.018111123933903
68,20080415,1.0177140605955688
69,20080416,1.0173700732430875
70,20080417,1.0174880881715838
71,20080418,1.0189695508279615
72,20080421,1.0197765747122172
73,20080422,1.0188210440617118
74,20080423,1.0196727784545474
75,20080424,1.0191282731908526
76,20080425,1.018286473237197
77,20080428,1.017980987295226
78,20080429,1.017953501808569
79,20080430,1.0188289418201244
80,20080505,1.0206923799547134
81,20080506,1.022056024974333
82,20080507,1.0223186933727513
83,20080508,1.0240965055805265
84,20080509,1.0264273492272278
85,20080512,1.027946461704084
86,20080513,1.0294020338938572
87,20080514,1.029685119453178
88,20080515,1.0294616777822567
89,20080516,1.029834342909614
90,20080519,1.031450152993639
91,20080520,1.0329519444163977
92,20080521,1.0322268121514173
93,20080522,1.0322557145021574
94,20080523,1.0346268058783687
95,20080526,1.0360587293777044
96,20080527,1.0349978052388216
97,20080528,1.035073360078604
98,20080529,1.035034027290921
99,20080530,1.0363764664243176
100,20080602,1.0352727254875758
101,20080603,1.0352427025785367
102,20080604,1.035134002094766
103,20080605,1.0345771000016388
104,20080606,1.033416304495437
105,20080610,1.034167598148805
106,20080611,1.0364634502166954
107,20080612,1.0370573437736694
108,20080613,1.0379989918418158
109,20080616,1.0383269995232378
110,20080617,1.0378701356434477
111,20080618,1.0375909485769597
112,20080619,1.036962168462122
113,20080620,1.0379846131602255
114,20080623,1.0400377467250566
115,20080624,1.0399680641960258
116,20080625,1.039523997832614
117,20080626,1.0396081992764385
118,20080627,1.039869140934457
119,20080630,1.0395582200613174
120,20080701,1.0395592596195373
121,20080702,1.0399594899344908
122,20080703,1.0391212825856038
123,20080704,1.0396190216799621
124,20080707,1.0393341660680218
125,20080708,1.0392042492972633
126,20080709,1.0383074160301198
127,20080710,1.0392585056232033
128,20080711,1.0392917618953832
129,20080714,1.0409774931331774
130,20080715,1.039981277672249
131,20080716,1.0395684051050131
132,20080717,1.0389103583045816
133,20080718,1.0380168953964397
134,20080721,1.0376494374154694
135,20080722,1.0381464714959914
136,20080723,1.03722252113636
137,20080724,1.036925875495315
138,20080725,1.0364799973688519
139,20080728,1.0361296671297413
140,20080729,1.036639442925969
141,20080730,1.0373453943866016
142,20080731,1.0377561831627786
143,20080801,1.0376721249119425
144,20080804,1.03758496045345
145,20080805,1.0381794966357898
146,20080806,1.038258398277534
147,20080807,1.0386602042776674
148,20080808,1.0391182534277537
149,20080811,1.039684572875872
150,20080812,1.0392364688249625
151,20080813,1.0387636162316471
152,20080814,1.0394917895266256
153,20080815,1.0387215261105864
154,20080818,1.0381149127393379
155,20080819,1.0381637041402365
156,20080820,1.0388748462775725
157,20080821,1.0384229357194419
158,20080822,1.0391020643194024
159,20080825,1.0393618398354825
160,20080826,1.0391144717176017
161,20080827,1.039389837052607
162,20080828,1.0405030235680903
163,20080829,1.0407506632876995
164,20080901,1.041407376956234
165,20080902,1.0403482656538694
166,20080903,1.0396116990817865
167,20080904,1.0397873934589315
168,20080905,1.0391115316531832
169,20080908,1.0386262665679011
170,20080909,1.0387342836996243
171,20080910,1.0388610092822357
172,20080911,1.0372964846022565
173,20080912,1.0366160181083575
174,20080916,1.0358468490229211
175,20080917,1.0352760974091095
176,20080918,1.0353475314598308
177,20080919,1.0353620263252712
178,20080922,1.0378624256188467
179,20080923,1.037469075759537
180,20080924,1.039457903977768
181,20080925,1.0391678952225583
182,20080926,1.0388893982266385
183,20081006,1.0376458476169612
184,20081007,1.036500286601192
185,20081008,1.0363696875650803
186,20081009,1.036847453991048
187,20081010,1.0380336074784138
188,20081013,1.0363706776392334
