,日期,收盘价(元)
0,20080102,1.001062
1,20080103,1.0028188638099997
2,20080104,1.003609085074682
3,20080107,1.0056363754265327
4,20080108,1.0066198878016999
5,20080109,1.0069651584232158
6,20080110,1.0061767047041703
7,20080111,1.0037055347174169
8,20080114,1.0042395060618865
9,20080115,1.004070793824868
10,20080116,1.004534674531615
11,20080117,1.0025416777373444
12,20080118,1.0022669813176444
13,20080121,1.002922463923426
14,20080122,1.0042703917149391
15,20080123,1.0042683831741557
16,20080124,1.0033042855263086
17,20080125,1.0031959286634717
18,20080128,1.0029471360731632
19,20080129,1.0014998833558098
20,20080130,1.0023441477574786
21,20080131,1.0037734905121807
22,20080201,1.0043767583799785
23,20080204,1.0039006837965065
24,20080205,1.0024400083015828
25,20080213,1.0021783714594161
26,20080214,1.0018326199212626
27,20080215,1.0011042876065799
28,20080218,1.0010672467479385
29,20080219,1.0018921261592586
30,20080220,1.00244216493652
31,20080221,1.0029453909033181
32,20080222,1.0032262156127711
33,20080225,1.004653806517588
34,20080226,1.0031719421529746
35,20080227,1.0037377311283489
36,20080228,1.004926156602005
37,20080229,1.0044900186500396
38,20080303,1.0047260738044224
39,20080304,1.0057307998782268
40,20080305,1.0069225908760824
41,20080306,1.0067071094416349
42,20080307,1.0071037520427548
43,20080310,1.0066193351380224
44,20080311,1.0060495885943344
45,20080312,1.0061491875036053
46,20080313,1.0062548331682932
47,20080314,1.006313195948617
48,20080317,1.0069471732620645
49,20080318,1.008631795882932
50,20080319,1.009287406550256
51,20080320,1.009538719114487
52,20080321,1.008517065930743
53,20080324,1.0074440037725927
54,20080325,1.0080071649707016
55,20080326,1.0064276177431926
56,20080327,1.0071190335165823
57,20080328,1.0075954008194357
58,20080331,1.0066976333173057
59,20080401,1.006539581788875
60,20080402,1.0068667071529562
61,20080403,1.007569500114549
62,20080407,1.0075715152535494
63,20080408,1.0065800648825398
64,20080409,1.0069082099836917
65,20080410,1.0081587899804914
66,20080411,1.0079420358406457
67,20080414,1.0083179982200141
68,20080415,1.007336904807746
69,20080416,1.0075957903922816
70,20080417,1.0062466196289463
71,20080418,1.00504314867187
72,20080421,1.0053044598905247
73,20080422,1.0050048791614774
74,20080423,1.00514557984456
75,20080424,1.0050631579070128
76,20080425,1.0033947530648872
77,20080428,1.0023000493892935
78,20080429,1.00424250688501
79,20080430,1.002304318846722
80,20080505,1.0021990768932432
81,20080506,1.0018533182117149
82,20080507,1.0026427786264658
83,20080508,1.0004359618707088
84,20080509,1.0020086472027694
85,20080512,1.001971572882823
86,20080513,1.0021699632542536
87,20080514,1.0023323147883008
88,20080515,1.0027823619976406
89,20080516,1.0027572924385906
90,20080519,1.001514876153259
91,20080520,1.0020456790376202
92,20080521,1.0024986036845451
93,20080522,1.0015251775403673
94,20080523,1.0020239370787825
95,20080526,1.0018115080041217
96,20080527,1.0016892870001453
97,20080528,1.0022512346901524
98,20080529,1.0033998146051075
99,20080530,1.0033315834177143
100,20080602,1.0040469588366912
101,20080603,1.004048966930609
102,20080604,1.003207573896321
103,20080605,1.0041877076960177
104,20080606,1.00398184921594
105,20080610,1.003967793470051
106,20080611,1.0043362496502546
107,20080612,1.005521366424842
108,20080613,1.0064052197059294
109,20080616,1.0066658786578333
110,20080617,1.0077289178256958
111,20080618,1.0070698631134378
112,20080619,1.0062571577339052
113,20080620,1.006197788561599
114,20080623,1.0052237891022713
115,20080624,1.0046176391574426
116,20080625,1.0044177202472504
117,20080626,1.0045633608166864
118,20080627,1.005052583173404
119,20080630,1.0048284564473564
120,20080701,1.003980381230115
121,20080702,1.003500478607887
122,20080703,1.0019791718823174
123,20080704,1.0005673832291353
124,20080707,1.0001501466303286
125,20080708,0.9996000640496819
126,20080709,0.9998049820628121
127,20080710,1.0011667164483817
128,20080711,1.000209601067457
129,20080714,0.9986252690593662
130,20080715,0.9981888698167872
131,20080716,0.9995773505347023
132,20080717,0.9981099709841174
133,20080718,0.9977107269957237
134,20080721,0.9966052635102125
135,20080722,0.9954382387466421
136,20080723,0.995076894665977
137,20080724,0.9953992995798489
138,20080725,0.9946119387338812
139,20080728,0.993839125257485
140,20080729,0.9941670921688199
141,20080730,0.9936998336355006
142,20080731,0.9941142064661265
143,20080801,0.9930147161537749
144,20080804,0.993596622777441
145,20080805,0.9934237369650777
146,20080806,0.9946267731105425
147,20080807,0.9946168268428114
148,20080808,0.9942806463553385
149,20080811,0.9956795992247605
150,20080812,0.9963885230994085
151,20080813,0.9981292138492631
152,20080814,0.9975602801973691
153,20080815,0.99650386386064
154,20080818,0.9959238986118731
155,20080819,0.9961818429016136
156,20080820,0.9955452827039996
157,20080821,0.9936816219347777
158,20080822,0.9923848674181528
159,20080825,0.9929902221872778
160,20080826,0.9939057591721346
161,20080827,0.9942595896223999
162,20080828,0.9947000466206026
163,20080829,0.9953306864501601
164,20080901,0.9959358475075217
165,20080902,0.9954309080328354
166,20080903,0.9965258820316716
167,20080904,0.9967680378210053
168,20080905,0.9970511199437464
169,20080908,0.9968995681735149
170,20080909,0.9968816239812878
171,20080910,0.99772099830868
172,20080911,0.9982158679238412
173,20080912,0.9987279526640861
174,20080916,0.9997945941175314
175,20080917,1.001542235068049
176,20080918,1.0013088757272781
177,20080919,1.0012938560941422
178,20080922,1.0017534499740894
179,20080923,1.0025388246788691
180,20080924,1.0026019846248237
181,20080925,1.0024535995310992
182,20080926,1.003076123216408
183,20081006,1.0036117658662056
184,20081007,1.0045651970437786
185,20081008,1.0053035524636056
186,20081009,1.00677029034665
187,20081010,1.006517591003773
