,日期,收盘价(元)
0,20080102,1.001112
1,20080103,1.0016646138240002
2,20080104,1.000424553032086
3,20080107,0.9997472656096833
4,20080108,1.000347113969049
5,20080109,0.9996338664767891
6,20080110,0.9997768141196953
7,20080111,0.9991699495935247
8,20080114,0.9999323162650646
9,20080115,0.999896318701679
10,20080116,1.000718233475652
11,20080117,0.9996624757393351
12,20080118,0.9991466499018536
13,20080121,1.0005924151042616
14,20080122,1.0004403250571656
15,20080123,1.0016278477230085
16,20080124,1.0019273344494777
17,20080125,0.9987502228719384
18,20080128,0.9994972880386466
19,20080129,1.0001759466972249
20,20080130,0.9994258147372019
21,20080131,0.9983804153349868
22,20080201,0.9970266114917925
23,20080204,0.9973037848897872
24,20080205,0.9966824646318009
25,20080213,0.9961522295606168
26,20080214,0.9957179071885284
27,20080215,0.9938758290602295
28,20080218,0.9946182543045375
29,20080219,0.9934615132747814
30,20080220,0.9924909013763119
31,20080221,0.993303751424539
32,20080222,0.9948046333929415
33,20080225,0.9953259110208393
34,20080226,0.9954990977293569
35,20080227,0.9958813693828849
36,20080228,0.9950677343040991
37,20080229,0.9947124951229525
38,20080303,0.9958832717297121
39,20080304,0.9963802174823053
40,20080305,0.9988482512810091
41,20080306,0.9994855164653262
42,20080307,0.9983880813682473
43,20080310,0.9992476935063054
44,20080311,0.9989888883536873
45,20080312,0.998796083498235
46,20080313,0.9982397540797264
47,20080314,0.9972614791207283
48,20080317,0.9976204932532117
49,20080318,0.9977342219894425
50,20080319,0.9976593919227933
51,20080320,0.9972383796594019
52,20080321,0.9978197696347433
53,20080324,0.9994182769056983
54,20080325,0.9994352670164056
55,20080326,0.9979481073390851
56,20080327,0.9963863185510994
57,20080328,0.9955812384057101
58,20080331,0.9966425280058506
59,20080401,0.9985261823837817
60,20080402,0.9983754049302417
61,20080403,0.9992739427946788
62,20080407,0.9992449638503379
63,20080408,0.9986484146069193
64,20080409,0.9991227726038576
65,20080410,0.9975491542370065
66,20080411,0.9981177572549216
67,20080414,0.9991228618364772
68,20080415,1.0003867522567005
69,20080416,1.0008589348037658
70,20080417,1.0004025431294952
71,20080418,1.0008827363501973
72,20080421,1.0027633950117993
73,20080422,1.002380339394905
74,20080423,1.000953952171946
75,20080424,1.0005846001635945
76,20080425,1.0007536989610222
77,20080428,1.0020536780159726
78,20080429,1.0038523643680113
79,20080430,1.0026206375169318
80,20080505,1.0018576432117814
81,20080506,1.003805254470185
82,20080507,1.0041334987883968
83,20080508,1.0054619674072938
84,20080509,1.0079967370271274
85,20080512,1.009586347881419
86,20080513,1.0108685225432286
87,20080514,1.009289545911016
88,20080515,1.009085669422742
89,20080516,1.0102895086263632
90,20080519,1.010108666804319
91,20080520,1.0118298919725537
92,20080521,1.0118278683127697
93,20080522,1.0135975552544487
94,20080523,1.0127055894058248
95,20080526,1.013018515432951
96,20080527,1.013268731006263
97,20080528,1.0132079348824026
98,20080529,1.014444048562959
99,20080530,1.014638821820283
100,20080602,1.0149401695503637
101,20080603,1.015110679498848
102,20080604,1.0166079677511086
103,20080605,1.016488008010914
104,20080606,1.0157164936128338
105,20080610,1.0173467185850824
106,20080611,1.0199796118927806
107,20080612,1.019281945838246
108,20080613,1.0179415900794688
109,20080616,1.0155056558544087
110,20080617,1.0114284006461531
111,20080618,1.0128191146970416
112,20080619,1.0145550866596322
113,20080620,1.016234175328054
114,20080623,1.016779893080205
115,20080624,1.0171215311242798
116,20080625,1.018136618412342
117,20080626,1.0182455590305122
118,20080627,1.017836224315782
119,20080630,1.0184723719559794
120,20080701,1.0172695560846994
121,20080702,1.0175950823426465
122,20080703,1.0167830414669372
123,20080704,1.0178303279996483
124,20080707,1.0170048676036407
125,20080708,1.0174655708086653
126,20080709,1.013680598885257
127,20080710,1.0105412300705094
128,20080711,1.0114881072030855
129,20080714,1.0112999704151457
130,20080715,1.012182835289318
131,20080716,1.0145989157171535
132,20080717,1.0152989889689985
133,20080718,1.0144806579838894
134,20080721,1.016143391782325
135,20080722,1.0171727450382004
136,20080723,1.017725069838756
137,20080724,1.016040734848173
138,20080725,1.0153752281668476
139,20080728,1.015541749704267
140,20080729,1.015867738605922
141,20080730,1.017229001375654
142,20080731,1.018258437125046
143,20080801,1.0193683388215125
144,20080804,1.0192531501992257
145,20080805,1.0213976588272449
146,20080806,1.021989048071706
147,20080807,1.0241158072807433
148,20080808,1.0243564744954543
149,20080811,1.0235687443665673
150,20080812,1.0217979704388132
151,20080813,1.0207261043678229
152,20080814,1.0210945864914998
153,20080815,1.0224301782106306
154,20080818,1.0232900419905058
155,20080819,1.0243317512532522
156,20080820,1.0240797656424439
157,20080821,1.0275862147600037
158,20080822,1.0291830837377407
159,20080825,1.0283895835801788
160,20080826,1.0261497510671411
161,20080827,1.0267572317197728
162,20080828,1.025690430956016
163,20080829,1.0256278638397276
164,20080901,1.0257817080193037
165,20080902,1.0271870289592901
166,20080903,1.0283508318631012
167,20080904,1.0286079195710671
168,20080905,1.0289411885370081
169,20080908,1.0293856911304562
170,20080909,1.030734186385837
171,20080910,1.0321277390058308
172,20080911,1.033221794409177
173,20080912,1.0326597217530185
174,20080916,1.0314060728508103
175,20080917,1.0325179285973434
176,20080918,1.032036775242617
177,20080919,1.0320698004194246
178,20080922,1.0304546111817683
179,20080923,1.0283133264997326
180,20080924,1.0313139447864588
181,20080925,1.029862886066144
182,20080926,1.030222308213381
183,20081006,1.0331017795648376
184,20081007,1.0347743713459532
185,20081008,1.0333277567748116
186,20081009,1.0345243503171568
187,20081010,1.0346867706401566
