,日期,收盘价(元)
0,20080102,1.019645
1,20080103,1.0319011328999999
2,20080104,1.0416577581115694
3,20080107,1.0564503399345118
4,20080108,1.0413526081265077
5,20080109,1.0626659719570328
6,20080110,1.0728399359725493
7,20080111,1.0755392012514562
8,20080114,1.0861623019422166
9,20080115,1.0843256014896323
10,20080116,1.0541477356745743
11,20080117,1.0283674986509168
12,20080118,1.037752380443605
13,20080121,0.9883999904868486
14,20080122,0.9079145792615045
15,20080123,0.9544252273279129
16,20080124,0.9715781575134502
17,20080125,0.9789281462750395
18,20080128,0.9098070087947052
19,20080129,0.9193463352819178
20,20080130,0.9164191365503802
21,20080131,0.8934234311569215
22,20080201,0.8734232542270426
23,20080204,0.9470275052840097
24,20080205,0.9446248965031041
25,20080213,0.9297498882578697
26,20080214,0.944136838028772
27,20080215,0.9335946060953427
28,20080218,0.9562015994819415
29,20080219,0.9769167509331181
30,20080220,0.9597728388709929
31,20080221,0.9594493954242933
32,20080222,0.9293984809102089
33,20080225,0.8954150254557272
34,20080226,0.8961116583455316
35,20080227,0.9196363816004185
36,20080228,0.9181456510258442
37,20080229,0.92989332463072
38,20080303,0.9550385700220594
39,20080304,0.9357592064090241
40,20080305,0.9313564593428697
41,20080306,0.9393176943573326
42,20080307,0.9241129588387705
43,20080310,0.8880457541682522
44,20080311,0.8910819826017534
45,20080312,0.8644707102733347
46,20080313,0.8357097697425409
47,20080314,0.8278691406828164
48,20080317,0.7788319678727511
49,20080318,0.730633172708978
50,20080319,0.7578638710558415
51,20080320,0.7836448842214192
52,20080321,0.791366137265653
53,20080324,0.7613662383680494
54,20080325,0.7738830993268201
55,20080326,0.7739132807676937
56,20080327,0.7395159310906928
57,20080328,0.7715192225245737
58,20080331,0.7434197209210062
59,20080401,0.6957404971197374
60,20080402,0.6827155392731588
61,20080403,0.7026569774597885
62,20080407,0.7433822732163804
63,20080408,0.7548942910994093
64,20080409,0.7132943313997941
65,20080410,0.7291637036847768
66,20080411,0.7354191990986884
67,20080414,0.686092427157542
68,20080415,0.6998533829690409
69,20080416,0.6818622520530557
70,20080417,0.6598428743475064
71,20080418,0.6331001024930764
72,20080421,0.6344530374121041
73,20080422,0.6387248097129999
74,20080423,0.6709938258245104
75,20080424,0.735169688307844
76,20080425,0.7387668735927343
77,20080428,0.726125833618689
78,20080429,0.73713825801135
79,20080430,0.7713901243081054
80,20080505,0.7912634480806551
81,20080506,0.784826519930519
82,20080507,0.748533787169372
83,20080508,0.7705698733298512
84,20080509,0.7631654674170246
85,20080512,0.7723440584936492
86,20080513,0.7649102469306478
87,20080514,0.7891211860664966
88,20080515,0.7833511319539784
89,20080516,0.7796192471613497
90,20080519,0.776252851252107
91,20080520,0.7324465740973969
92,20080521,0.748389738675775
93,20080522,0.7344756766543149
94,20080523,0.7282913914568856
95,20080526,0.704644498267672
96,20080527,0.7094910431267569
97,20080528,0.7305288715375515
98,20080529,0.7115219713578875
99,20080530,0.7186670749942635
100,20080602,0.7230955015103782
101,20080603,0.7192240481952916
102,20080604,0.7074093547555876
103,20080605,0.7011013855392321
104,20080606,0.6977473165108123
105,20080610,0.6386599805067272
106,20080611,0.6262533717254036
107,20080612,0.6155275302278627
108,20080613,0.5939816045597666
109,20080616,0.587237537421595
110,20080617,0.5621754137995162
111,20080618,0.5933013799353539
112,20080619,0.5468215565298383
113,20080620,0.5633596276855267
114,20080623,0.5521437008579356
115,20080624,0.5673756891335036
116,20080625,0.5942817790635926
117,20080626,0.5979479033586359
118,20080627,0.5601880912094414
119,20080630,0.5596077363469484
120,20080701,0.5439487926684881
121,20080702,0.5481518849894375
122,20080703,0.5650771707422564
123,20080704,0.5628603730014345
124,20080707,0.5934287569987694
125,20080708,0.598468154003203
126,20080709,0.6201829725030552
127,20080710,0.6109000737706295
128,20080711,0.6061875906015629
129,20080714,0.6136903744104385
130,20080715,0.5903787318480836
131,20080716,0.5665244791877618
132,20080717,0.5613560763641319
133,20080718,0.5812612014759275
134,20080721,0.6021238285193016
135,20080722,0.6020557885266788
136,20080723,0.5974338062381596
137,20080724,0.6151142622999716
138,20080725,0.6077009052107324
139,20080728,0.6144834550137893
140,20080729,0.6023467922938119
141,20080730,0.5992447063134988
142,20080731,0.5811966542487489
143,20080801,0.5898506724305128
144,20080804,0.575409948268069
145,20080805,0.5608123732904564
146,20080806,0.5633068667268524
147,20080807,0.5639141115291839
148,20080808,0.5328751510023946
149,20080811,0.5010273347275854
150,20080812,0.4973252437512833
151,20080813,0.4974993075865963
152,20080814,0.4980888442660864
153,20080815,0.49837823388460495
154,20080818,0.4679208448772151
155,20080819,0.47490830685376656
156,20080820,0.5129869298056084
157,20080821,0.49452042630646614
158,20080822,0.4863885324162826
159,20080825,0.48511273529575466
160,20080826,0.467869403119667
161,20080827,0.466610366555872
162,20080828,0.4678963447261
163,20080829,0.48047339847233755
164,20080901,0.4644299112239478
165,20080902,0.4623762021565155
166,20080903,0.4554035690279952
167,20080904,0.45709812570834846
168,20080905,0.44079023587745175
169,20080908,0.42713719911138354
170,20080909,0.43022753674695446
171,20080910,0.43258518364832776
172,20080911,0.42114417071119675
173,20080912,0.4219232874270124
