,日期,收盘价(元)
0,20080102,0.999254
1,20080103,0.998993194706
2,20080104,0.993067167075004
3,20080107,0.9932717389114214
4,20080108,1.0002822508446583
5,20080109,1.0032000741703722
6,20080110,1.0102274906899356
7,20080111,1.0047641804202845
8,20080114,1.0021075839272533
9,20080115,1.0048723987513086
10,20080116,1.006087289481399
11,20080117,1.0060068024982405
12,20080118,1.0093256189396822
13,20080121,1.0032292922012864
14,20080122,0.998188065007975
15,20080123,0.9980972298940592
16,20080124,1.011902910777954
17,20080125,1.0087569046283453
18,20080128,1.013733102438877
19,20080129,1.009915383575092
20,20080130,1.0160142625765018
21,20080131,1.0139741059372482
22,20080201,1.0075282725458052
23,20080204,1.007302586212755
24,20080205,1.0061441882386102
25,20080213,1.0094252244364563
26,20080214,1.0157432169162042
27,20080215,1.0160824751506543
28,20080218,1.0178260726780128
29,20080219,1.0182372744113748
30,20080220,1.0220210441230875
31,20080221,1.0196530213638542
32,20080222,1.0140653228067802
33,20080225,1.0079170447546026
34,20080226,1.0041554983435785
35,20080227,1.0054307758264749
36,20080228,1.0060169419687817
37,20080229,1.0063177410344304
38,20080303,1.0010597308375255
39,20080304,1.0034893028042682
40,20080305,0.9957915363624567
41,20080306,1.000457815501851
42,20080307,0.9876869714869699
43,20080310,0.9809855153854308
44,20080311,0.9776462406910588
45,20080312,0.9708623534269035
46,20080313,0.9634090431396451
47,20080314,0.9621045872952341
48,20080317,0.9526317055287252
49,20080318,0.9558049217398413
50,20080319,0.9511635330398727
51,20080320,0.9552535362319441
52,20080321,0.9583924993520022
53,20080324,0.955933264198665
54,20080325,0.9539659535409442
55,20080326,0.9576415843599375
56,20080327,0.9515433227507334
57,20080328,0.9488295211942483
58,20080331,0.942365145666352
59,20080401,0.9361804032153437
60,20080402,0.9264759571556135
61,20080403,0.9275756841167573
62,20080407,0.9360147676908516
63,20080408,0.9326825551178721
64,20080409,0.9305952115595184
65,20080410,0.9273390589142716
66,20080411,0.9334984449435803
67,20080414,0.9303646906639046
68,20080415,0.9335139751418019
69,20080416,0.9214949827118513
70,20080417,0.9104121625547759
71,20080418,0.9105596493251097
72,20080421,0.9109511899743195
73,20080422,0.9080388790199716
74,20080423,0.9027005184502133
75,20080424,0.902551572864669
76,20080425,0.9004233562558541
77,20080428,0.8983523825364657
78,20080429,0.8923522869735047
79,20080430,0.8965891756320549
80,20080505,0.9067789116131132
81,20080506,0.8981318679119705
82,20080507,0.9026548599987753
83,20080508,0.9019327361107762
84,20080509,0.9002398083650962
85,20080512,0.8900301886984276
86,20080513,0.8741173389546885
87,20080514,0.8731662992899057
88,20080515,0.8732780645762148
89,20080516,0.8680680876429531
90,20080519,0.8668475839117271
91,20080520,0.8685093307300858
92,20080521,0.8661061654119557
93,20080522,0.866909911933458
94,20080523,0.8575680907224631
95,20080526,0.8579162633672963
96,20080527,0.8543610583719022
97,20080528,0.8531068563382123
98,20080529,0.8471487580535462
99,20080530,0.8450224146708317
100,20080602,0.8428456369306396
101,20080603,0.8500426958243904
102,20080604,0.8489316900209479
103,20080605,0.8464103629015857
104,20080606,0.840129151598493
105,20080610,0.8398863542736811
106,20080611,0.8327053259446412
107,20080612,0.8281021309028193
108,20080613,0.8248162216473969
109,20080616,0.8131442472948646
110,20080617,0.8128547679428276
111,20080618,0.8125361288737941
112,20080619,0.8094639297705223
113,20080620,0.7895057871181003
114,20080623,0.781642309478404
115,20080624,0.781730635059375
116,20080625,0.7882713752829168
117,20080626,0.7887167486099516
118,20080627,0.7861526304602205
119,20080630,0.77863543900776
120,20080701,0.7798057280725886
121,20080702,0.7821856951546662
122,20080703,0.7817453246082942
123,20080704,0.7721306388609368
124,20080707,0.7739304753801217
125,20080708,0.7771252603824907
126,20080709,0.7766791904830312
127,20080710,0.7762411434195988
128,20080711,0.7773884278295731
129,20080714,0.7754247446608755
130,20080715,0.7745624723448127
131,20080716,0.7709452655989625
132,20080717,0.772837936226008
133,20080718,0.7776140746718848
134,20080721,0.779701190848304
135,20080722,0.7802274891521266
136,20080723,0.780060520469448
137,20080724,0.772513434933906
138,20080725,0.7719896708250209
139,20080728,0.7732155904222909
140,20080729,0.7785299011752632
141,20080730,0.7753464924093576
142,20080731,0.7685141391182463
143,20080801,0.7625174232907066
144,20080804,0.7608787733480549
145,20080805,0.7671765669550568
146,20080806,0.764987045032967
147,20080807,0.7664688249391959
148,20080808,0.7675572106706096
149,20080811,0.7627361838303874
150,20080812,0.7694169900645578
151,20080813,0.7685083085992915
152,20080814,0.7721564175402125
153,20080815,0.7720189736978903
154,20080818,0.7758821566422746
155,20080819,0.7713021242716153
156,20080820,0.7658343635126538
157,20080821,0.7577402601246885
158,20080822,0.7573075904361574
159,20080825,0.7601846019722244
160,20080826,0.7590747324533449
161,20080827,0.7555025267624195
162,20080828,0.755281164522078
163,20080829,0.7558106166184081
164,20080901,0.7533171973941839
165,20080902,0.7503144750453706
166,20080903,0.7585806896169455
167,20080904,0.7548575755923055
168,20080905,0.756460138225288
169,20080908,0.7563005251361226
170,20080909,0.7583523684608169
171,20080910,0.7617975632707343
172,20080911,0.7642772143391806
173,20080912,0.7672915236725343
174,20080916,0.7832281686192127
175,20080917,0.786278059107816
176,20080918,0.7725787364839806
177,20080919,0.7725756461690346
178,20080922,0.7665480109776238
179,20080923,0.7638880893795315
180,20080924,0.7646710746711455
181,20080925,0.7648293615836025
182,20080926,0.7684691845153788
183,20081006,0.7740574924251746
184,20081007,0.776672258634587
185,20081008,0.7768159430024345
186,20081009,0.7753019287295227
